JURISDICTIONCODE,NAME,YEAR,RESIDENTIAL,OPENSPACE,COMMERCIAL,INDUSTRIAL,PERSONALPROP,TOTAL,RO,CIP
035,Boston,2011,"601,112,424",0,"781,312,487","21,092,318","136,162,595","1,539,679,824",39.04,60.96
035,Boston,2012,"625,063,442",0,"823,244,546","21,555,260","144,165,586","1,614,028,834",38.73,61.27
035,Boston,2013,"659,303,136",0,"855,314,259","22,618,189","146,445,496","1,683,681,080",39.16,60.84
035,Boston,2014,"678,415,075",0,"923,921,484","22,061,837","154,402,844","1,778,801,240",38.14,61.86
035,Boston,2015,"734,471,194",0,"957,968,913","23,175,017","152,152,304","1,867,767,428",39.32,60.68
035,Boston,2016,"773,052,085",0,"1,019,633,438","24,352,920","144,438,160","1,961,476,603",39.41,60.59
036,Bourne,2009,"30,138,475",0,"2,952,078","245,983","678,869","34,015,405",88.60,11.40
036,Bourne,2010,"30,806,322",0,"2,975,094","251,644","725,442","34,758,502",88.63,11.37
036,Bourne,2011,"31,772,903",0,"3,211,324","272,604","818,927","36,075,758",88.07,11.93
036,Bourne,2012,"32,633,517",0,"3,450,011","286,865","912,130","37,282,523",87.53,12.47
036,Bourne,2013,"33,811,668",0,"3,536,661","295,347","939,644","38,583,320",87.63,12.37
036,Bourne,2014,"34,890,239",0,"3,553,795","289,924","1,012,171","39,746,129",87.78,12.22
036,Bourne,2015,"36,112,618",0,"3,582,965","337,966","1,208,357","41,241,906",87.56,12.44
036,Bourne,2016,"37,577,497",0,"3,615,820","344,947","1,332,000","42,870,264",87.65,12.35
037,Boxborough,2009,"11,638,851",0,"1,341,388","2,165,889","272,465","15,418,593",75.49,24.51
037,Boxborough,2010,"11,935,703",0,"1,341,843","2,286,998","326,253","15,890,797",75.11,24.89
037,Boxborough,2011,"12,457,699",0,"1,291,852","2,257,935","392,039","16,399,525",75.96,24.04
037,Boxborough,2012,"12,714,855",0,"1,353,725","2,288,621","517,731","16,874,932",75.35,24.65
037,Boxborough,2013,"12,579,998",0,"1,370,878","2,246,194","519,085","16,716,155",75.26,24.74
037,Boxborough,2014,"12,477,025",0,"1,335,489","2,293,630","535,417","16,641,561",74.98,25.02
037,Boxborough,2015,"12,308,846",0,"1,248,465","2,162,694","547,034","16,267,039",75.67,24.33
037,Boxborough,2016,"12,673,677",0,"1,363,145","2,035,367","583,967","16,656,156",76.09,23.91
038,Boxford,2009,"20,740,699",0,"158,347","14,424","493,487","21,406,957",96.89,3.11
038,Boxford,2010,"20,863,377",0,"165,121","13,875","557,582","21,599,955",96.59,3.41
038,Boxford,2011,"21,477,509",0,"178,689","14,622","574,080","22,244,900",96.55,3.45
038,Boxford,2012,"21,908,876",0,"185,818","14,938","606,564","22,716,196",96.45,3.55
038,Boxford,2013,"22,658,136",0,"188,915","15,855","626,939","23,489,845",96.46,3.54
038,Boxford,2014,"23,224,322",0,"198,076","16,483","638,425","24,077,306",96.46,3.54
038,Boxford,2015,"25,136,493",0,"205,053","17,037","629,936","25,988,519",96.72,3.28
038,Boxford,2016,"26,588,546",0,"213,745","17,538","645,619","27,465,448",96.81,3.19
039,Boylston,2009,"7,720,490",0,"452,738","230,621","184,833","8,588,682",89.89,10.11
039,Boylston,2010,"7,947,566",0,"477,616","245,543","162,224","8,832,949",89.98,10.02
039,Boylston,2011,"8,284,670",0,"503,451","263,487","192,911","9,244,519",89.62,10.38
039,Boylston,2012,"9,082,930",0,"540,686","278,810","220,880","10,123,306",89.72,10.28
039,Boylston,2013,"9,146,487",0,"564,463","282,314","240,038","10,233,302",89.38,10.62
039,Boylston,2014,"9,336,728",0,"509,319","246,209","239,961","10,332,217",90.37,9.63
039,Boylston,2015,"9,483,449",0,"513,289","246,493","207,912","10,451,143",90.74,9.26
039,Boylston,2016,"9,635,379",0,"535,677","239,523","200,893","10,611,472",90.80,9.20
040,Braintree,2009,"39,128,008",0,"18,761,612","3,896,617","1,848,202","63,634,439",61.49,38.51
040,Braintree,2010,"40,144,103",0,"20,171,314","4,187,444","1,798,591","66,301,452",60.55,39.45
040,Braintree,2011,"40,781,698",0,"21,696,766","4,475,986","2,156,235","69,110,685",59.01,40.99
040,Braintree,2012,"42,527,851",0,"21,925,560","4,282,173","2,236,964","70,972,548",59.92,40.08
040,Braintree,2013,"43,651,715",0,"23,643,400","4,651,722","2,457,319","74,404,156",58.67,41.33
040,Braintree,2014,"45,489,049",0,"24,407,049","4,677,150","2,490,531","77,063,779",59.03,40.97
040,Braintree,2015,"48,184,352",0,"24,732,333","4,760,448","2,180,497","79,857,630",60.34,39.66
040,Braintree,2016,"50,363,299",0,"25,284,798","4,931,552","2,314,058","82,893,707",60.76,39.24
041,Brewster,2009,"21,311,924",0,"961,509","60,170","200,745","22,534,348",94.58,5.42
041,Brewster,2010,"21,946,447",0,"1,020,703","62,534","237,933","23,267,617",94.32,5.68
041,Brewster,2011,"22,395,451",0,"1,052,661","64,543","274,940","23,787,595",94.15,5.85
041,Brewster,2012,"23,462,560",0,"1,088,673","66,116","278,248","24,895,597",94.24,5.76
041,Brewster,2013,"24,256,972",0,"1,123,517","77,263","297,827","25,755,579",94.18,5.82
041,Brewster,2014,"25,502,119",0,"1,202,600","74,668","321,890","27,101,277",94.10,5.90
041,Brewster,2015,"26,272,129",0,"1,214,888","75,896","353,778","27,916,691",94.11,5.89
041,Brewster,2016,"27,560,941",0,"1,268,808","90,059","371,522","29,291,330",94.09,5.91
042,Bridgewater,2009,"26,233,427",0,"1,918,084","808,560","712,953","29,673,024",88.41,11.59
042,Bridgewater,2010,"26,436,194",0,"2,048,958","845,086","775,924","30,106,162",87.81,12.19
042,Bridgewater,2011,"29,597,308",0,"2,332,237","968,312","866,111","33,763,968",87.66,12.34
042,Bridgewater,2012,"30,363,312",0,"2,432,455","1,080,875","930,459","34,807,101",87.23,12.77
042,Bridgewater,2013,"31,169,485",0,"2,679,493","1,096,972","975,811","35,921,761",86.77,13.23
042,Bridgewater,2014,"32,047,980",0,"2,813,003","1,137,200","936,278","36,934,461",86.77,13.23
042,Bridgewater,2015,"33,037,209",0,"2,886,658","1,130,723","1,417,880","38,472,470",85.87,14.13
042,Bridgewater,2016,"33,676,538",0,"2,818,217","1,171,652","1,385,436","39,051,843",86.24,13.76
043,Brimfield,2009,"4,763,203",0,"306,713","55,839","154,009","5,279,764",90.22,9.78
043,Brimfield,2010,"4,762,874",0,"325,381","57,376","150,655","5,296,286",89.93,10.07
043,Brimfield,2011,"4,979,799",0,"366,723","66,672","172,183","5,585,377",89.16,10.84
043,Brimfield,2012,"5,147,750",0,"384,785","69,655","194,991","5,797,181",88.80,11.20
043,Brimfield,2013,"5,334,381",0,"396,807","71,410","221,804","6,024,402",88.55,11.45
043,Brimfield,2014,"5,576,211",0,"422,333","77,136","241,446","6,317,126",88.27,11.73
043,Brimfield,2015,"5,736,668",0,"429,776","180,581","245,717","6,592,742",87.01,12.99
043,Brimfield,2016,"5,928,171",0,"449,499","185,636","248,127","6,811,433",87.03,12.97
044,Brockton,2009,"63,799,719",0,"23,488,426","5,237,908","3,854,953","96,381,006",66.20,33.80
044,Brockton,2010,"62,700,316",0,"26,302,974","5,634,074","5,192,962","99,830,326",62.81,37.19
044,Brockton,2011,"67,558,999",0,"25,310,864","5,133,521","5,331,220","103,334,604",65.38,34.62
044,Brockton,2012,"70,768,901",0,"26,964,142","5,046,183","5,437,991","108,217,217",65.40,34.60
044,Brockton,2013,"71,389,769",0,"28,650,281","5,308,370","6,151,841","111,500,261",64.03,35.97
044,Brockton,2014,"74,854,975",0,"30,259,330","5,531,155","6,095,379","116,740,839",64.12,35.88
044,Brockton,2015,"76,654,474",0,"29,953,037","5,417,896","6,626,075","118,651,482",64.60,35.40
044,Brockton,2016,"84,029,200",0,"28,449,856","4,893,013","7,127,599","124,499,668",67.49,32.51
045,Brookfield,2009,"3,798,517",0,"144,964","29,581","81,422","4,054,484",93.69,6.31
045,Brookfield,2010,"3,914,913",0,"152,864","30,780","87,385","4,185,942",93.53,6.47
045,Brookfield,2011,"3,983,809",0,"155,177","32,075","97,703","4,268,764",93.32,6.68
045,Brookfield,2012,"4,066,676",0,"159,291","33,764","108,439","4,368,170",93.10,6.90
045,Brookfield,2013,"4,115,628",0,"159,792","34,300","106,666","4,416,386",93.19,6.81
045,Brookfield,2014,"4,272,714",0,"166,237","36,072","125,140","4,600,163",92.88,7.12
045,Brookfield,2015,"4,400,323",0,"183,339","42,014","121,657","4,747,333",92.69,7.31
045,Brookfield,2016,"4,504,107",0,"183,678","47,385","121,714","4,856,884",92.74,7.26
046,Brookline,2009,"123,770,116",0,"20,972,982","232,209","2,297,761","147,273,068",84.04,15.96
046,Brookline,2010,"127,971,535",0,"22,008,755","240,706","2,460,176","152,681,172",83.82,16.18
046,Brookline,2011,"132,704,728",0,"22,266,873","245,531","2,661,155","157,878,287",84.06,15.94
046,Brookline,2012,"136,876,274",0,"23,151,956","262,628","3,329,629","163,620,487",83.65,16.35
046,Brookline,2013,"142,186,600",0,"24,179,492","269,850","3,501,667","170,137,609",83.57,16.43
046,Brookline,2014,"146,224,204",0,"25,757,800","257,703","3,544,196","175,783,903",83.18,16.82
046,Brookline,2015,"150,461,712",0,"28,046,809","283,438","3,447,333","182,239,292",82.56,17.44
046,Brookline,2016,"161,607,487",0,"29,700,922","220,760","3,520,037","195,049,206",82.85,17.15
047,Buckland,2009,"2,385,081",0,"116,693","374,082","76,517","2,952,373",80.79,19.21
047,Buckland,2010,"2,418,779",0,"118,312","369,847","81,763","2,988,701",80.93,19.07
047,Buckland,2011,"2,468,140",0,"126,055","378,704","88,391","3,061,290",80.62,19.38
047,Buckland,2012,"2,495,314",0,"127,385","391,855","91,465","3,106,019",80.34,19.66
047,Buckland,2013,"2,547,176",0,"126,940","399,370","93,595","3,167,081",80.43,19.57
047,Buckland,2014,"2,649,179",0,"144,418","420,177","71,736","3,285,510",80.63,19.37
047,Buckland,2015,"2,830,846",0,"156,898","428,062","81,541","3,497,347",80.94,19.06
047,Buckland,2016,"2,878,663",0,"156,309","430,609","81,951","3,547,532",81.15,18.85
048,Burlington,2009,"30,701,171",0,"35,834,604","5,255,587","3,425,749","75,217,111",40.82,59.18
048,Burlington,2010,"32,028,157",0,"37,649,233","5,241,352","4,064,248","78,982,990",40.55,59.45
048,Burlington,2011,"33,130,655",0,"39,314,304","5,333,981","4,257,207","82,036,147",40.39,59.61
048,Burlington,2012,"34,054,223",0,"41,491,361","5,523,807","4,071,821","85,141,212",40,60
048,Burlington,2013,"35,327,945",0,"43,322,645","5,613,566","4,384,066","88,648,222",39.85,60.15
048,Burlington,2014,"36,488,068",0,"45,302,120","5,533,938","4,830,257","92,154,383",39.59,60.41
048,Burlington,2015,"37,665,103",0,"48,255,707","5,221,755","4,475,743","95,618,308",39.39,60.61
048,Burlington,2016,"38,920,977",0,"51,068,751","4,856,397","4,553,162","99,399,287",39.16,60.84
049,Cambridge,2009,"89,163,075",0,"100,743,721","51,233,868","13,804,913","254,945,577",34.97,65.03
049,Cambridge,2010,"92,836,959",0,"104,259,163","54,484,185","17,082,677","268,662,984",34.56,65.44
049,Cambridge,2011,"98,125,671",0,"110,024,775","56,714,827","19,096,427","283,961,700",34.56,65.44
049,Cambridge,2012,"103,348,315",0,"114,021,477","61,978,495","19,742,350","299,090,637",34.55,65.45
049,Cambridge,2013,"109,529,460",0,"116,221,691","68,186,309","23,010,309","316,947,769",34.56,65.44
049,Cambridge,2014,"113,530,437",0,"121,333,565","71,601,936","22,079,007","328,544,945",34.56,65.44
049,Cambridge,2015,"118,044,944",0,"126,881,043","75,496,015","21,023,453","341,445,455",34.57,65.43
049,Cambridge,2016,"122,493,575",0,"127,288,116","83,002,591","21,646,472","354,430,754",34.56,65.44
050,Canton,2009,"32,282,272",0,"8,449,050","7,661,812","2,366,688","50,759,822",63.60,36.40
050,Canton,2010,"32,838,961",0,"9,920,864","8,250,184","2,671,751","53,681,760",61.17,38.83
050,Canton,2011,"35,163,615",0,"10,193,029","8,314,883","2,923,903","56,595,430",62.13,37.87
050,Canton,2012,"36,489,190",0,"10,483,208","8,091,524","3,010,563","58,074,485",62.83,37.17
050,Canton,2013,"37,895,052",0,"10,840,500","8,257,008","3,162,707","60,155,267",63,37
050,Canton,2014,"38,246,152",0,"11,342,456","9,110,641","3,765,880","62,465,129",61.23,38.77
050,Canton,2015,"40,384,128",0,"11,098,804","9,119,714","4,026,975","64,629,621",62.49,37.51
050,Canton,2016,"43,070,958",0,"11,687,134","9,208,323","4,229,914","68,196,329",63.16,36.84
051,Carlisle,2009,"19,167,655","6,178","122,756","19,687","176,140","19,492,416",98.37,1.63
051,Carlisle,2010,"19,903,018",0,"144,139","19,309","193,075","20,259,541",98.24,1.76
051,Carlisle,2011,"20,573,085",0,"148,261","20,185","248,200","20,989,731",98.02,1.98
051,Carlisle,2012,"21,118,300",0,"149,057","20,685","269,068","21,557,110",97.96,2.04
051,Carlisle,2013,"21,284,512",0,"120,942","20,636","282,258","21,708,348",98.05,1.95
051,Carlisle,2014,"22,652,515",0,"127,507","21,757","291,727","23,093,506",98.09,1.91
051,Carlisle,2015,"23,505,244",0,"140,404","22,177","297,600","23,965,425",98.08,1.92
051,Carlisle,2016,"24,256,211",0,"137,314","20,251","284,433","24,698,209",98.21,1.79
052,Carver,2009,"13,145,641",0,"1,751,386","498,712","778,602","16,174,341",81.27,18.73
052,Carver,2010,"13,483,976",0,"1,790,033","597,471","833,561","16,705,041",80.72,19.28
052,Carver,2011,"14,001,562",0,"1,884,817","622,797","1,397,680","17,906,856",78.19,21.81
052,Carver,2012,"14,399,076",0,"2,018,716","625,040","1,458,139","18,500,971",77.83,22.17
052,Carver,2013,"14,748,693",0,"2,074,111","638,254","1,668,368","19,129,426",77.10,22.90
052,Carver,2014,"15,415,151",0,"2,085,426","709,157","1,809,065","20,018,799",77,23
052,Carver,2015,"15,619,071",0,"2,273,719","765,946","2,290,666","20,949,402",74.56,25.44
052,Carver,2016,"16,138,235",0,"2,353,712","779,764","2,623,851","21,895,562",73.71,26.29
053,Charlemont,2009,"1,810,925",0,"154,138","12,479","89,397","2,066,939",87.61,12.39
053,Charlemont,2010,"1,835,343",0,"153,054","12,583","90,651","2,091,631",87.75,12.25
053,Charlemont,2011,"1,828,215",0,"148,898","12,078","107,096","2,096,287",87.21,12.79
053,Charlemont,2012,"1,841,568",0,"154,571","12,161","106,580","2,114,880",87.08,12.92
053,Charlemont,2013,"1,897,930",0,"158,771","12,881","118,538","2,188,120",86.74,13.26
053,Charlemont,2014,"1,863,631",0,"146,328","12,867","107,657","2,130,483",87.47,12.53
053,Charlemont,2015,"1,942,812",0,"179,592","13,376","116,794","2,252,574",86.25,13.75
053,Charlemont,2016,"2,132,654",0,"200,700","14,663","181,408","2,529,425",84.31,15.69
054,Charlton,2009,"12,734,546",0,"737,951","484,455","462,134","14,419,086",88.32,11.68
054,Charlton,2010,"13,277,698",0,"838,457","545,852","514,849","15,176,856",87.49,12.51
054,Charlton,2011,"13,839,856",0,"958,025","623,574","588,339","16,009,794",86.45,13.55
054,Charlton,2012,"14,348,000",0,"979,122","637,407","623,355","16,587,884",86.50,13.50
054,Charlton,2013,"14,740,687",0,"1,017,821","672,378","670,143","17,101,029",86.20,13.80
054,Charlton,2014,"15,252,596",0,"1,090,415","663,599","681,844","17,688,454",86.23,13.77
054,Charlton,2015,"16,072,887",0,"1,023,311","657,952","783,481","18,537,631",86.70,13.30
054,Charlton,2016,"16,514,128",0,"1,047,047","745,677","1,094,056","19,400,908",85.12,14.88
055,Chatham,2009,"22,456,174",0,"1,299,960","115,497","108,117","23,979,748",93.65,6.35
055,Chatham,2010,"22,728,602",0,"1,328,971","133,916","119,179","24,310,668",93.49,6.51
055,Chatham,2011,"23,283,480",0,"1,466,827","153,960","142,620","25,046,887",92.96,7.04
055,Chatham,2012,"24,295,700",0,"1,508,838","162,177","155,203","26,121,918",93.01,6.99
055,Chatham,2013,"27,065,857",0,"1,789,099","103,823","174,423","29,133,202",92.90,7.10
055,Chatham,2014,"27,293,671",0,"1,773,223","105,492","181,191","29,353,577",92.98,7.02
055,Chatham,2015,"27,653,413",0,"1,737,332","104,055","192,691","29,687,491",93.15,6.85
055,Chatham,2016,"29,010,239",0,"1,802,378","126,444","201,588","31,140,649",93.16,6.84
056,Chelmsford,2009,"57,440,012",0,"5,967,783","5,748,335","2,193,109","71,349,239",80.51,19.49
056,Chelmsford,2010,"59,292,285",0,"6,057,811","5,934,966","2,274,688","73,559,750",80.60,19.40
056,Chelmsford,2011,"61,119,814",0,"6,322,803","6,119,162","2,799,364","76,361,143",80.04,19.96
056,Chelmsford,2012,"63,524,613",0,"6,321,055","6,047,850","3,072,456","78,965,974",80.45,19.55
056,Chelmsford,2013,"64,690,331",0,"6,339,750","6,001,737","3,360,298","80,392,116",80.47,19.53
056,Chelmsford,2014,"67,943,923",0,"7,084,270","6,448,639","2,739,594","84,216,426",80.68,19.32
056,Chelmsford,2015,"70,159,055",0,"7,142,171","6,699,987","2,999,301","87,000,514",80.64,19.36
056,Chelmsford,2016,"72,386,744",0,"7,504,189","6,733,944","3,093,358","89,718,235",80.68,19.32
057,Chelsea,2009,"16,551,251",0,"11,276,423","3,522,281","1,913,074","33,263,029",49.76,50.24
057,Chelsea,2010,"15,525,256",0,"13,131,486","4,199,557","2,465,961","35,322,260",43.95,56.05
057,Chelsea,2011,"16,368,114",0,"13,301,745","4,244,808","2,837,676","36,752,343",44.54,55.46
057,Chelsea,2012,"17,023,700",0,"13,966,417","4,358,055","3,157,555","38,505,727",44.21,55.79
057,Chelsea,2013,"17,863,195",0,"15,101,505","4,442,416","3,801,172","41,208,288",43.35,56.65
057,Chelsea,2014,"18,981,835",0,"15,776,311","4,665,508","4,217,960","43,641,614",43.49,56.51
057,Chelsea,2015,"21,417,245",0,"15,841,272","4,659,317","3,939,137","45,856,971",46.70,53.30
057,Chelsea,2016,"23,728,966",0,"15,856,398","4,513,852","4,219,687","48,318,903",49.11,50.89
058,Cheshire,2009,"2,409,659",0,"156,892","13,262","58,275","2,638,088",91.34,8.66
058,Cheshire,2010,"2,585,410",0,"174,254","14,446","70,449","2,844,559",90.89,9.11
058,Cheshire,2011,"2,624,738",0,"172,945","15,339","68,432","2,881,454",91.09,8.91
058,Cheshire,2012,"2,686,424",0,"175,002","15,597","76,032","2,953,055",90.97,9.03
058,Cheshire,2013,"2,833,112",0,"189,661","18,793","89,379","3,130,945",90.49,9.51
058,Cheshire,2014,"2,981,354",0,"202,947","19,748","87,151","3,291,200",90.59,9.41
058,Cheshire,2015,"3,202,113",0,"223,441","21,129","82,077","3,528,760",90.74,9.26
058,Cheshire,2016,"3,358,457",0,"237,396","24,899","91,153","3,711,905",90.48,9.52
059,Chester,2009,"1,923,063",0,"86,528","9,331","56,933","2,075,855",92.64,7.36
059,Chester,2010,"1,985,926",0,"80,871","9,565","58,561","2,134,923",93.02,6.98
059,Chester,2011,"2,052,129",0,"87,830","10,651","65,641","2,216,251",92.59,7.41
059,Chester,2012,"2,094,893",0,"85,102","16,350","64,995","2,261,340",92.64,7.36
059,Chester,2013,"2,183,147",0,"89,272","19,693","73,918","2,366,030",92.27,7.73
059,Chester,2014,"2,257,474",0,"95,310","23,980","82,034","2,458,798",91.81,8.19
059,Chester,2015,"2,088,899",0,"88,351","25,340","71,776","2,274,366",91.85,8.15
059,Chester,2016,"2,128,733",0,"90,923","33,378","102,116","2,355,150",90.39,9.61
060,Chesterfield,2009,"1,985,235",0,"44,112","30,548","50,580","2,110,475",94.07,5.93
060,Chesterfield,2010,"2,076,501",0,"39,122","33,772","55,260","2,204,655",94.19,5.81
060,Chesterfield,2011,"2,164,819",0,"40,695","34,821","58,203","2,298,538",94.18,5.82
060,Chesterfield,2012,"2,178,578",0,"38,382","31,720","58,123","2,306,803",94.44,5.56
060,Chesterfield,2013,"2,354,838",0,"33,578","31,006","71,242","2,490,664",94.55,5.45
060,Chesterfield,2014,"2,451,859",0,"32,788","21,881","70,480","2,577,008",95.14,4.86
060,Chesterfield,2015,"2,541,344",0,"35,818","22,076","75,379","2,674,617",95.02,4.98
060,Chesterfield,2016,"2,612,974",0,"41,345","16,223","71,128","2,741,670",95.31,4.69
061,Chicopee,2009,"39,966,624",0,"10,009,145","6,795,538","3,474,696","60,246,003",66.34,33.66
061,Chicopee,2010,"39,832,584",0,"10,621,250","7,080,328","3,806,084","61,340,246",64.94,35.06
061,Chicopee,2011,"42,373,343",0,"11,234,507","7,296,404","3,672,579","64,576,833",65.62,34.38
061,Chicopee,2012,"43,299,528",0,"11,462,608","7,441,079","3,651,121","65,854,336",65.75,34.25
061,Chicopee,2013,"43,733,929",0,"11,844,572","7,567,783","5,906,228","69,052,512",63.33,36.67
061,Chicopee,2014,"45,090,993",0,"11,589,178","7,138,904","7,697,204","71,516,279",63.05,36.95
061,Chicopee,2015,"48,081,355",0,"12,567,925","7,394,410","9,455,418","77,499,108",62.04,37.96
061,Chicopee,2016,"47,156,202",0,"12,433,641","7,329,449","9,548,651","76,467,943",61.67,38.33
062,Chilmark,2009,"6,030,533",0,"57,951","2,256","61,113","6,151,853",98.03,1.97
062,Chilmark,2010,"6,076,455",0,"57,629","2,302","76,600","6,212,986",97.80,2.20
062,Chilmark,2011,"6,404,406",0,"61,586","2,415","84,628","6,553,035",97.73,2.27
062,Chilmark,2012,"6,507,230",0,"65,347","2,424","73,289","6,648,290",97.88,2.12
062,Chilmark,2013,"7,045,555",0,"67,325","2,520","85,049","7,200,449",97.85,2.15
062,Chilmark,2014,"7,617,475",0,"62,399","2,185","102,000","7,784,059",97.86,2.14
062,Chilmark,2015,"8,007,002",0,"65,749","2,191","116,182","8,191,124",97.75,2.25
